,source,file,SDR,ISR,SIR,SAR,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
3548,other,477.json,4.602726042558876,7.274655405244195,7.4846646885955455,5.794250054755226,2.9473671317100525,11.696535348892212,3.5698185861110687,0.0741247599818986,4.627256840467453,3.2344048235882177,7.438247501850128,4.56543818642605,9.262032210826874,-4.490880370140076,-4.491313426444152,-4.634775370359421
3549,other,1573.json,1.5731823771328168,3.738974074769954,0.6758674437516053,1.0833460393511716,-3.170958459377289,3.589206784963608,-2.140725515782833,-7.239307893044824,1.682170033454895,-5.05901362438762,5.450320541858673,1.3819755762790003,10.283602774143219,-8.621279001235962,-8.621283469323824,-8.601432740688324
3550,other,539.json,2.4266419873200338,3.109964016400263,3.8948777644976404,3.4687307446767934,-0.6760288588702679,8.156497478485107,-0.06575152277946472,-7.4464971210247155,2.3897109925746918,-6.407927791411588,-1.000396329909563,-7.770125506451629,2.148642912507057,0.3243674710392952,0.32362838542691397,0.24106808006763458
3551,other,1356.json,7.3573181285631994,11.544416312582351,13.807157713312845,9.423021575485198,6.651854515075684,16.267046332359314,7.154210209846497,5.502841723599705,7.488133907318115,11.904633455536356,8.526969626545906,7.379812494255937,9.14569366723299,-1.8751151114702225,-1.876970770656233,-1.657559759914875
3552,other,723.json,8.430247914335943,13.55126221244677,11.902554855595715,9.893540402294832,6.1871302127838135,12.351228594779968,7.389143705368042,5.375033094287046,7.11602658033371,13.09141885359961,7.79030941426754,6.978279951430061,8.733597844839096,-1.6031792014837265,-1.6032468571430152,-1.6175712645053864
3553,other,675.json,3.6790984887050424,6.018466136244078,11.176597327393871,3.2823047523751825,1.5701206028461456,19.833940863609314,1.638568714261055,-2.0026311924868123,3.763495087623596,0.5169349196629172,13.35408166050911,9.78138745159796,15.509634613990784,-11.783961057662964,-11.784018644084771,-11.746139526367188
3554,other,293.json,4.338403195012978,6.123356403445857,10.35697632235578,6.439917543720799,2.661813721060753,15.22264301776886,2.9094823449850082,-0.9801982249194636,4.329981654882431,1.4856777994751007,9.554463550448418,5.913696426717358,11.552892178297043,-6.892649829387665,-6.893894651636822,-7.222910523414612
3555,other,1528.json,1.8414687749734557,3.545070684097837,4.549430558889194,1.300191114376076,-1.5240854024887085,6.3836513459682465,-0.722883827984333,-6.813793182986381,2.2519700974226,-5.2905933949462085,8.836505711078644,3.550011158945593,11.92497007548809,-10.360591113567352,-10.363804341931974,-9.67299997806549
3556,other,1491.json,6.725534520928438,9.604162087176572,9.353991879663473,9.054857030249982,5.515163540840149,11.511435210704803,6.802530884742737,3.50211675135477,6.445164978504181,7.890324248975422,4.419359774328768,2.40635640457013,5.366802589269355,1.0958037665113807,1.09576034678464,1.078362389234826
3557,other,258.json,4.263899577862698,11.391945840284773,4.305049731778773,9.589166423467068,1.9586304388940334,3.8776487857103348,6.436726450920105,1.4095261405465307,3.6725395172834396,10.666840390890368,5.439878534525633,4.890909287461796,7.218405231833458,-3.4812480956315994,-3.481383146915266,-3.5458657145500183
